asset_id;hour_from;hour_to;station_id
07DGYPPL027;6:00;22:00;728
07DGYPPL028;6:00;22:00;728
07DGYPPL029;6:00;22:00;728
07DGYPPL030;6:00;22:00;728
07DGYSHPL001;6:00;22:00;728
07DGYSHPL002;6:00;22:00;728
07DGYSHPL003;6:00;22:00;728
07DGYSHPL004;6:00;22:00;728
07DGYSHPL005;6:00;22:00;728
07DGYSHPL006;6:00;22:00;728
07DGYSHPL007;6:00;22:00;728
07DGYBPL001;6:00;22:00;728
07DGYBPL002;6:00;22:00;728
07DGYBPL003;6:00;22:00;728
07DGYCPL001;6:00;22:00;728
07DGYCPL002;6:00;22:00;728
07DGYCPL003;6:00;22:00;728
07DGYDPL001;6:00;22:00;728
07DGYDPL002;6:00;22:00;728
07DGYDPL003;6:00;22:00;728
07DGYDPL004;6:00;22:00;728
07DGYDPL005;6:00;22:00;728
07DGYDPL006;6:00;22:00;728
07DGYDPL007;6:00;22:00;728
07DGYDPL008;6:00;22:00;728
07DGYDPL009;6:00;22:00;728
07DGYDPL010;6:00;22:00;728
07DGYDPL011;6:00;22:00;728
07DGYBEC001;6:00;22:00;728
07DGYBEC002;6:00;22:00;728
07DGYBEC003;6:00;22:00;728
07DGYBEC004;6:00;22:00;728
07DGYBEC005;6:00;22:00;728
07DGYBEC006;6:00;22:00;728
07DGYBEC007;6:00;22:00;728
07DGYBEC008;6:00;22:00;728
07DGYBEC009;6:00;22:00;728
07DGYBEC010;6:00;22:00;728
07DGYBEC011;6:00;22:00;728
07DGYBEC012;6:00;22:00;728
07DGYBEC013;6:00;22:00;728
07DGYBEC014;6:00;22:00;728
07DGYBEC015;6:00;22:00;728
07DGYCEC001;6:00;22:00;728
07DGYCEC002;6:00;22:00;728
07DGYCEC003;6:00;22:00;728
07DGYCEC004;6:00;22:00;728
07DGYCEC005;6:00;22:00;728
07DGYCEC006;6:00;22:00;728
07DGYCEC007;6:00;22:00;728
07DGYCEC008;6:00;22:00;728
07DGYCEC009;6:00;22:00;728
07DGYCEC010;6:00;22:00;728
07DGYCEC011;6:00;22:00;728
07DGYCEC012;6:00;22:00;728
07DGYCEC013;6:00;22:00;728
07DGYCEC014;6:00;22:00;728
07DGYCEC015;6:00;22:00;728
07DGYCEC016;6:00;22:00;728
07DGYCEC017;6:00;22:00;728
07DGYCEC018;6:00;22:00;728
07DGYCEC019;6:00;22:00;728
07DGYDEC001;6:00;22:00;728
07DGYDEC002;6:00;22:00;728
07DGYDEC003;6:00;22:00;728
07DGYDEC004;6:00;22:00;728
07DGYDEC005;6:00;22:00;728
07DGYDEC006;6:00;22:00;728
07DGYDEC007;6:00;22:00;728
07DGYDEC008;6:00;22:00;728
07DGYDEC009;6:00;22:00;728
07DGYDEC010;6:00;22:00;728
07DGYDEC011;6:00;22:00;728
07DGYDEC012;6:00;22:00;728
07DGYDEC013;6:00;22:00;728
07DGYDEC014;6:00;22:00;728
07DGYDEC015;6:00;22:00;728
07DGYDEC016;6:00;22:00;728
07DGYDEC017;6:00;22:00;728
07DGYDEC018;6:00;22:00;728
07DGYDEC019;6:00;22:00;728
07DGYDEC020;6:00;22:00;728
07DGYDEC021;6:00;22:00;728
07DGYDEC022;6:00;22:00;728
07DGYNPGLASS001;6:00;22:00;728
07DGYNPGLASS002;6:00;22:00;728
07DGYNPGLASS003;6:00;22:00;728
07DGYSPGLASS001;6:00;22:00;728
07DGYSPGLASS002;6:00;22:00;728
07DGYSPGLASS003;6:00;22:00;728
07WZPPL001;6:00;22:00;729
07WZPPL002;6:00;22:00;729
07WZPPL003;6:00;22:00;729
07WZPPL004;6:00;22:00;729
07WZPPL005;6:00;22:00;729
07WZPPL006;6:00;22:00;729
07WZPPL007;6:00;22:00;729
07WZPPL008;6:00;22:00;729
07WZPPL009;6:00;22:00;729
07WZPPL010;6:00;22:00;729
07WZPPL011;6:00;22:00;729
07WZPPL012;6:00;22:00;729
07WZPPL013;6:00;22:00;729
07WZPPL014;6:00;22:00;729
07WZPPL015;6:00;22:00;729
07WZPPL016;6:00;22:00;729
07WZPPL017;6:00;22:00;729
07WZPPL018;6:00;22:00;729
07WZPPL019;6:00;22:00;729
07WZPPL020;6:00;22:00;729
07WZPPL021;6:00;22:00;729
07WZPPL022;6:00;22:00;729
07WZSPPL001;6:00;22:00;729
07WZSPPL002;6:00;22:00;729
07WZSPPL003;6:00;22:00;729
07WZNPPL004;6:00;22:00;729
07WZNPPL005;6:00;22:00;729
07WZNPPL006;6:00;22:00;729
07WZSHPL001;6:00;22:00;729
07WZSHPL002;6:00;22:00;729
07WZSHPL003;6:00;22:00;729
07WZSHPL004;6:00;22:00;729
07WZCPL001;6:00;22:00;729
07WZCPL002;6:00;22:00;729
07WZCPL003;6:00;22:00;729
07WZCPL004;6:00;22:00;729
07WZCPL005;6:00;22:00;729
07WZDPL001;6:00;22:00;729
07WZDPL002;6:00;22:00;729
07WZDPL003;6:00;22:00;729
07WZAEC001;6:00;22:00;729
07WZAEC002;6:00;22:00;729
07WZAEC003;6:00;22:00;729
07WZAEC004;6:00;22:00;729
07WZAEC005;6:00;22:00;729
07WZAEC006;6:00;22:00;729
07WZAEC007;6:00;22:00;729
07WZAEC008;6:00;22:00;729
07WZAEC009;6:00;22:00;729
07WZAEC010;6:00;22:00;729
07WZCEC001;6:00;22:00;729
07WZCEC002;6:00;22:00;729
07WZCEC003;6:00;22:00;729
07WZCEC004;6:00;22:00;729
07WZCEC005;6:00;22:00;729
07WZCEC006;6:00;22:00;729
07WZCEC007;6:00;22:00;729
07WZCEC008;6:00;22:00;729
07WZCEC009;6:00;22:00;729
07WZCEC010;6:00;22:00;729
07WZDEC001;6:00;22:00;729
07WZDEC002;6:00;22:00;729
07WZDEC003;6:00;22:00;729
07WZDEC004;6:00;22:00;729
07WZDEC005;6:00;22:00;729
07WZDEC006;6:00;22:00;729
07WZDEC007;6:00;22:00;729
07WZDEC008;6:00;22:00;729
07WZDEC009;6:00;22:00;729
07WZDEC010;6:00;22:00;729
07WZDEC011;6:00;22:00;729
07WZDEC012;6:00;22:00;729
07WZDEC013;6:00;22:00;729
07WZDEC014;6:00;22:00;729
07WZDEC015;6:00;22:00;729
07WZNPGLASS001;6:00;22:00;729
07WZNPGLASS002;6:00;22:00;729
07WZNPGLASS003;6:00;22:00;729
07WZSPGLASS001;6:00;22:00;729
07WZSPGLASS002;6:00;22:00;729
07WZSPGLASS003;6:00;22:00;729
07BJXZPPL001;6:00;22:00;730
07BJXZPPL002;6:00;22:00;730
07BJXZPPL003;6:00;22:00;730
07BJXZPPL004;6:00;22:00;730
07BJXZPPL005;6:00;22:00;730
07BJXZPPL006;6:00;22:00;730
07BJXZPPL007;6:00;22:00;730
07BJXZPPL008;6:00;22:00;730
07BJXZPPL009;6:00;22:00;730
07BJXZPPL010;6:00;22:00;730
07BJXZPPL011;6:00;22:00;730
07BJXZPPL012;6:00;22:00;730
07BJXZPPL013;6:00;22:00;730
07BJXZPPL014;6:00;22:00;730
07BJXZPPL015;6:00;22:00;730
07BJXZPPL016;6:00;22:00;730
07BJXZPPL017;6:00;22:00;730
07BJXZPPL018;6:00;22:00;730
07BJXZPPL019;6:00;22:00;730
07BJXZPPL020;6:00;22:00;730
07BJXZPPL021;6:00;22:00;730
07BJXZPPL022;6:00;22:00;730
07BJXZPPL023;6:00;22:00;730
07BJXZPPL024;6:00;22:00;730
07BJXZWPGLASS001;6:00;22:00;730
07BJXZWPGLASS002;6:00;22:00;730
07BJXZWPGLASS003;6:00;22:00;730
07BJXZEPGLASS001;6:00;22:00;730
07BJXZEPGLASS002;6:00;22:00;730
07BJXZEPGLASS003;6:00;22:00;730
08YZLPPL001;6:00;22:00;802
08YZLPPL002;6:00;22:00;802
08YZLPPL003;6:00;22:00;802
08YZLPPL004;6:00;22:00;802
08YZLPPL005;6:00;22:00;802
08YZLPPL006;6:00;22:00;802
08YZLPPL007;6:00;22:00;802
08YZLPPL008;6:00;22:00;802
08YZLPPL009;6:00;22:00;802
08YZLPPL010;6:00;22:00;802
08YZLPPL011;6:00;22:00;802
08YZLPPL012;6:00;22:00;802
08YZLPPL013;6:00;22:00;802
08YZLPPL014;6:00;22:00;802
08YZLPPL015;6:00;22:00;802
08YZLPPL016;6:00;22:00;802
08YZLPPL017;6:00;22:00;802
08YZLPPL018;6:00;22:00;802
08YZLPPL019;6:00;22:00;802
08YZLPPL020;6:00;22:00;802
08YZLPPL021;6:00;22:00;802
08YZLPPL022;6:00;22:00;802
08YZLPPL023;6:00;22:00;802
08YZLPPL024;6:00;22:00;802
08YZLPPL025;6:00;22:00;802
08YZLPPL026;6:00;22:00;802
08YZLPPL027;6:00;22:00;802
08YZLPPL028;6:00;22:00;802
08YZLPPL029;6:00;22:00;802
08YZLPPL030;6:00;22:00;802
08YZLNPPL031;6:00;22:00;802
08YZLNPPL032;6:00;22:00;802
08YZLSPPL033;6:00;22:00;802
08YZLSPPL034;6:00;22:00;802
08YZLNPGLASS001;6:00;22:00;802
08YZLNPGLASS002;6:00;22:00;802
08YZLNPGLASS003;6:00;22:00;802
08YZLSPGLASS001;6:00;22:00;802
08YZLSPGLASS002;6:00;22:00;802
08YZLSPGLASS003;6:00;22:00;802
08YZLACPA001;6:00;22:00;802
08YZLACPA002;6:00;22:00;802
08YZLACPA003;6:00;22:00;802
08YZLACPA004;6:00;22:00;802
08YZLACPA005;6:00;22:00;802
08YZLACPA006;6:00;22:00;802
08YZLBCPA001;6:00;22:00;802
08YZLBCPA002;6:00;22:00;802
08YZLBCPA003;6:00;22:00;802
08YZLDCPA001;6:00;22:00;802
08YZLDCPA002;6:00;22:00;802
08YZLDCPA003;6:00;22:00;802
08YZLDCPA004;6:00;22:00;802
08YZLDCPA005;6:00;22:00;802
08YZLDCPA006;6:00;22:00;802
08YZLDCPA007;6:00;22:00;802
08YZLDCPA008;6:00;22:00;802
08YZLDCPA009;6:00;22:00;802
08YZLDCPA010;6:00;22:00;802
08YZLDCPA011;6:00;22:00;802
08YZLDCPA012;6:00;22:00;802
08YZLDCPA013;6:00;22:00;802
08YZLDCPA014;6:00;22:00;802
08YZLDCPA015;6:00;22:00;802
08YZLDCPA016;6:00;22:00;802
08YZLDCPA017;6:00;22:00;802
08YZLDCPA018;6:00;22:00;802
08YZLDCPA019;6:00;22:00;802
08YZLDCPA020;6:00;22:00;802
08YZLDCPA021;6:00;22:00;802
08YZLDCPA022;6:00;22:00;802
08YZLDCPA023;6:00;22:00;802
08YZLDCPA024;6:00;22:00;802
08YZLDPL001;6:00;22:00;802
08PXFPPL001;6:00;22:00;803
08PXFPPL002;6:00;22:00;803
08PXFPPL003;6:00;22:00;803
08PXFPPL004;6:00;22:00;803
08PXFPPL005;6:00;22:00;803
08PXFPPL006;6:00;22:00;803
08PXFPPL007;6:00;22:00;803
08PXFPPL008;6:00;22:00;803
08PXFPPL009;6:00;22:00;803
08PXFPPL010;6:00;22:00;803
08PXFPPL011;6:00;22:00;803
08PXFPPL012;6:00;22:00;803
08PXFPPL013;6:00;22:00;803
08PXFPPL014;6:00;22:00;803
08PXFPPL015;6:00;22:00;803
08PXFPPL016;6:00;22:00;803
08PXFPPL017;6:00;22:00;803
08PXFPPL018;6:00;22:00;803
08PXFPPL019;6:00;22:00;803
08PXFPPL020;6:00;22:00;803
08PXFPPL021;6:00;22:00;803
08PXFPPL022;6:00;22:00;803
08PXFPPL023;6:00;22:00;803
08PXFPPL024;6:00;22:00;803
08PXFPPL025;6:00;22:00;803
08PXFPPL026;6:00;22:00;803
08PXFNPPL027;6:00;22:00;803
08PXFNPPL028;6:00;22:00;803
08PXFNPPL029;6:00;22:00;803
08PXFSPPL030;6:00;22:00;803
08PXFSPPL031;6:00;22:00;803
08PXFSHPL001;6:00;22:00;803
08PXFSHPL002;6:00;22:00;803
08PXFNPGLASS001;6:00;22:00;803
08PXFNPGLASS002;6:00;22:00;803
08PXFNPGLASS003;6:00;22:00;803
08PXFSPGLASS001;6:00;22:00;803
08PXFSPGLASS002;6:00;22:00;803
08PXFSPGLASS003;6:00;22:00;803
08PXFBPL001;6:00;22:00;803
08PXFDCPA001;6:00;22:00;803
08PXFDCPA002;6:00;22:00;803
08PXFDCPA003;6:00;22:00;803
08PXFDCPA004;6:00;22:00;803
08PXFDCPA005;6:00;22:00;803
08PXFDCPA006;6:00;22:00;803
08PXFDCPA007;6:00;22:00;803
08PXFDCPA008;6:00;22:00;803
08PXFDCPA009;6:00;22:00;803
08PXFDCPA010;6:00;22:00;803
08PXFDCPA011;6:00;22:00;803
08PXFDCPA012;6:00;22:00;803
08PXFDCPA013;6:00;22:00;803
08PXFDCPA014;6:00;22:00;803
08PXFDCPA015;6:00;22:00;803
08HLGDPPL001;6:00;22:00;804
08HLGDPPL002;6:00;22:00;804
08HLGDPPL003;6:00;22:00;804
08HLGDPPL004;6:00;22:00;804
08HLGDPPL005;6:00;22:00;804
08HLGDPPL006;6:00;22:00;804
08HLGDPPL007;6:00;22:00;804
08HLGDPPL008;6:00;22:00;804
08HLGDPPL009;6:00;22:00;804
08HLGDPPL010;6:00;22:00;804
08HLGDPPL011;6:00;22:00;804
08HLGDPPL012;6:00;22:00;804
08HLGDPPL013;6:00;22:00;804
08HLGDPPL014;6:00;22:00;804
08HLGDPPL015;6:00;22:00;804
08HLGDPPL016;6:00;22:00;804
08HLGDPPL017;6:00;22:00;804
08HLGDPPL018;6:00;22:00;804
08HLGDPPL019;6:00;22:00;804
08HLGDPPL020;6:00;22:00;804
08HLGDPPL021;6:00;22:00;804
08HLGDPPL022;6:00;22:00;804
08HLGDPPL023;6:00;22:00;804
08HLGDPPL024;6:00;22:00;804
08HLGDPPL025;6:00;22:00;804
08HLGDPPL026;6:00;22:00;804
08HLGDPPL027;6:00;22:00;804
08HLGDPPL028;6:00;22:00;804
08HLGDPPL029;6:00;22:00;804
08HLGDPPL030;6:00;22:00;804
08HLGDPPL031;6:00;22:00;804
08HLGDPPL032;6:00;22:00;804
08HLGDPPL033;6:00;22:00;804
08HLGDPPL034;6:00;22:00;804
08HLGDEPGLASS001;6:00;22:00;804
08HLGDEPGLASS002;6:00;22:00;804
08HLGDEPGLASS003;6:00;22:00;804
08HLGDNPGLASS001;6:00;22:00;804
08HLGDNPGLASS002;6:00;22:00;804
08HLGDNPGLASS003;6:00;22:00;804
08HLGDSHPL001;6:00;22:00;804
08HLGDSHPL002;6:00;22:00;804
08HLGDSHPL003;6:00;22:00;804
08HLGDSHPL004;6:00;22:00;804
08HLGDSHPL005;6:00;22:00;804
08HLGDSHPL006;6:00;22:00;804
08HLGDSHPL007;6:00;22:00;804
08HLGDSHPL008;6:00;22:00;804
08HLGDSHPL009;6:00;22:00;804
08HLGDBPL001;6:00;22:00;804
08HLGDBPL002;6:00;22:00;804
08HLGDBPL003;6:00;22:00;804
08HLGDCPL001;6:00;22:00;804
08HLGDCPL002;6:00;22:00;804
08HLGDCPL003;6:00;22:00;804
08HLGDAPL001;6:00;22:00;804
08HLGDAPL002;6:00;22:00;804
08HLGDBECA001;6:00;22:00;804
08HLGDBECA002;6:00;22:00;804
08HLGDBECA003;6:00;22:00;804
08HLGDBECA004;6:00;22:00;804
08HLGDBECA005;6:00;22:00;804
08HLGDBECA006;6:00;22:00;804
08HLGDBECA007;6:00;22:00;804
08HLGDBECA008;6:00;22:00;804
08HLGDBECA009;6:00;22:00;804
08HLGDBECA010;6:00;22:00;804
08HLGDCECA001;6:00;22:00;804
08HLGDCECA002;6:00;22:00;804
08HLGDCECA003;6:00;22:00;804
08HLGDCECA004;6:00;22:00;804
08HLGDCECA005;6:00;22:00;804
08HLGDCECA006;6:00;22:00;804
08HLGDCECA007;6:00;22:00;804
08HLGDCECA008;6:00;22:00;804
08HLGDCECA009;6:00;22:00;804
08HLGDCECA010;6:00;22:00;804
08HLGDDECA001;6:00;22:00;804
08HLGDDECA002;6:00;22:00;804
08HLGDDECA003;6:00;22:00;804
08HLGDDECA004;6:00;22:00;804
08HLGDDECA005;6:00;22:00;804
08HLGDDECA006;6:00;22:00;804
08HLGDDECA007;6:00;22:00;804
08HLGDDECA008;6:00;22:00;804
08HLGDDECA009;6:00;22:00;804
08HLGDDECA010;6:00;22:00;804
08HLGDDECA011;6:00;22:00;804
08HLGDAECA001;6:00;22:00;804
08HLGDAECA002;6:00;22:00;804
08HLGDAECA003;6:00;22:00;804
08HLGDAECA004;6:00;22:00;804
08HLGDAECA005;6:00;22:00;804
08HLGDAECA006;6:00;22:00;804
08HLGDAECA007;6:00;22:00;804
08HLGDAECA008;6:00;22:00;804
08HLGDAECA009;6:00;22:00;804
08HLGDAECA010;6:00;22:00;804
08HLGDAECA011;6:00;22:00;804
08HLGDSHLED001;6:00;21:00;804
08HLGDSHLED002;6:00;21:00;804
08HYPPL001;6:00;22:00;805
08HYPPL002;6:00;22:00;805
08HYPPL003;6:00;22:00;805
08HYPPL004;6:00;22:00;805
08HYPPL005;6:00;22:00;805
08HYPPL006;6:00;22:00;805
08HYPPL007;6:00;22:00;805
08HYPPL008;6:00;22:00;805
08HYPPL009;6:00;22:00;805
08HYPPL010;6:00;22:00;805
08HYPPL011;6:00;22:00;805
08HYPPL012;6:00;22:00;805
08HYPPL013;6:00;22:00;805
08HYPPL014;6:00;22:00;805
08HYPPL015;6:00;22:00;805
08HYPPL016;6:00;22:00;805
08HYPPL017;6:00;22:00;805
08HYPPL018;6:00;22:00;805
08HYPPL019;6:00;22:00;805
08HYPPL020;6:00;22:00;805
08HYPPL021;6:00;22:00;805
08HYPPL022;6:00;22:00;805
08HYPPL023;6:00;22:00;805
08HYPPL024;6:00;22:00;805
08HYPPL025;6:00;22:00;805
08HYPPL026;6:00;22:00;805
08HYPPL027;6:00;22:00;805
08HYPPL028;6:00;22:00;805
08HYPPL029;6:00;22:00;805
08HYPPL030;6:00;22:00;805
08HYPPL031;6:00;22:00;805
08HYPPL032;6:00;22:00;805
08HYPPL033;6:00;22:00;805
08HYPPL034;6:00;22:00;805
08HYPPL035;6:00;22:00;805
08HYNPGLASS001;6:00;22:00;805
08HYNPGLASS002;6:00;22:00;805
08HYNPGLASS003;6:00;22:00;805
08HYSPGLASS001;6:00;22:00;805
08HYSPGLASS002;6:00;22:00;805
08HYSPGLASS003;6:00;22:00;805
08HYSHPL001;6:00;22:00;805
08HYSHPL002;6:00;22:00;805
08HYSHPL003;6:00;22:00;805
08HYSHPL004;6:00;22:00;805
08HYSHPL005;6:00;22:00;805
08HYSHPL006;6:00;22:00;805
08HYSHPL007;6:00;22:00;805
08HYSHPL008;6:00;22:00;805
08HYSHPL009;6:00;22:00;805
08HYSHPL010;6:00;22:00;805
08HYSHPL011;6:00;22:00;805
08HYSHPL012;6:00;22:00;805
08HYSHPL013;6:00;22:00;805
08HYSHPL014;6:00;22:00;805
08HYSHPL015;6:00;22:00;805
08HYSHPL016;6:00;22:00;805
08HYSHPL017;6:00;22:00;805
08HYSHPL018;6:00;22:00;805
08HYSHPL019;6:00;22:00;805
08HYSHPL020;6:00;22:00;805
08HYSHPL021;6:00;22:00;805
08HYSHPL022;6:00;22:00;805
08HYSHPL023;6:00;22:00;805
08HYF1PL006;6:00;22:00;805
08HYF1PL007;6:00;22:00;805
08HYF1PL008;6:00;22:00;805
08HYF1PL009;6:00;22:00;805
08HYF1PL010;6:00;22:00;805
08HYF1PL011;6:00;22:00;805
08HYF2PL001;6:00;22:00;805
08HYF2PL002;6:00;22:00;805
08HYF2PL003;6:00;22:00;805
08HYF2PL004;6:00;22:00;805
08HYG2PL001;6:00;22:00;805
08HYG2PL002;6:00;22:00;805
08HYG2PL003;6:00;22:00;805
08HYG2PL004;6:00;22:00;805
08HYG2PL005;6:00;22:00;805
08HYG2PL006;6:00;22:00;805
08HYG2PL007;6:00;22:00;805
08HYG2PL008;6:00;22:00;805
08HYG2PL009;6:00;22:00;805
08HYG2PL010;6:00;22:00;805
08HYG2PL011;6:00;22:00;805
08HYG2PL012;6:00;22:00;805
08HYG2PL013;6:00;22:00;805
08HYG2PL014;6:00;22:00;805
08HYEPL001;6:00;22:00;805
08HYEPL002;6:00;22:00;805
08HYEPL003;6:00;22:00;805
08HYEPL004;6:00;22:00;805
08HYEPL005;6:00;22:00;805
08HYEPL006;6:00;22:00;805
08HYEPL007;6:00;22:00;805
08HYEPL008;6:00;22:00;805
08HYIPPL001;6:00;22:00;805
08HYIPPL002;6:00;22:00;805
08HYIPPL003;6:00;22:00;805
08HYIPPL004;6:00;22:00;805
08HYIPPL005;6:00;22:00;805
08HYIPPL006;6:00;22:00;805
08HYIPPL007;6:00;22:00;805
08HYIPPL008;6:00;22:00;805
08HYF1ECA001;6:00;22:00;805
08HYF1ECA002;6:00;22:00;805
08HYF1ECA003;6:00;22:00;805
08HYF1ECA004;6:00;22:00;805
08HYF1ECA005;6:00;22:00;805
08HYF1ECA006;6:00;22:00;805
08HYF1ECA007;6:00;22:00;805
08HYF1ECA008;6:00;22:00;805
08HYF2ECA001;6:00;22:00;805
08HYF2ECA002;6:00;22:00;805
08HYF2ECA003;6:00;22:00;805
08HYF2ECA004;6:00;22:00;805
08HYF2ECA005;6:00;22:00;805
08HYF2ECA006;6:00;22:00;805
08HYF2ECA007;6:00;22:00;805
08HYF2ECA008;6:00;22:00;805
08HYF2ECA009;6:00;22:00;805
08HYG2ECA001;6:00;22:00;805
08HYG2ECA002;6:00;22:00;805
08HYG2ECA003;6:00;22:00;805
08HYG2ECA004;6:00;22:00;805
08HYG2ECA005;6:00;22:00;805
08HYG2ECA006;6:00;22:00;805
08HYG2ECA007;6:00;22:00;805
08HYG2ECA008;6:00;22:00;805
08HYG1ECA001;6:00;22:00;805
08HYG1ECA002;6:00;22:00;805
08HYG1ECA003;6:00;22:00;805
08HYG1ECA004;6:00;22:00;805
08HYG1ECA005;6:00;22:00;805
08HYG1ECA006;6:00;22:00;805
08HYG1ECA007;6:00;22:00;805
08HYG1ECA008;6:00;22:00;805
08HYG1ECA009;6:00;22:00;805
08HYEECA001;6:00;22:00;805
08HYEECA002;6:00;22:00;805
08HYEECA003;6:00;22:00;805
08HYEECA004;6:00;22:00;805
08HYEECA005;6:00;22:00;805
08HYEECA006;6:00;22:00;805
08HYEECA007;6:00;22:00;805
08HYEECA008;6:00;22:00;805
08HYHECA001;6:00;22:00;805
08HYHECA002;6:00;22:00;805
08HYHECA003;6:00;22:00;805
08HYHECA004;6:00;22:00;805
08HYHECA005;6:00;22:00;805
08HYHECA006;6:00;22:00;805
08HYHECA007;6:00;22:00;805
08HYHECA008;6:00;22:00;805
08HYSHLED001;6:00;21:00;805
08HYSHLED002;6:00;21:00;805
08HYSHPILLA003;6:00;22:00;805
08HYSHPILLA004;6:00;22:00;805
08HYSHPILLA005;6:00;22:00;805
08HYSHPILLA006;6:00;22:00;805
08HYSHPILLA011;6:00;22:00;805
08HYSHPILLA012;6:00;22:00;805
08HYSHPILLA013;6:00;22:00;805
08HYSHPILLA014;6:00;22:00;805
08HYIPWASTI001;6:00;22:00;805
08HYIPWASTI002;6:00;22:00;805
08YXPPL001;6:00;22:00;806
08YXPPL002;6:00;22:00;806
08YXPPL003;6:00;22:00;806
08YXPPL004;6:00;22:00;806
08YXPPL005;6:00;22:00;806
08YXPPL006;6:00;22:00;806
08YXPPL007;6:00;22:00;806
08YXPPL008;6:00;22:00;806
08YXPPL009;6:00;22:00;806
08YXPPL010;6:00;22:00;806
08YXPPL011;6:00;22:00;806
08YXPPL012;6:00;22:00;806
08YXPPL013;6:00;22:00;806
08YXPPL014;6:00;22:00;806
08YXPPL015;6:00;22:00;806
08YXPPL016;6:00;22:00;806
08YXPPL017;6:00;22:00;806
08YXPPL018;6:00;22:00;806
08YXPPL019;6:00;22:00;806
08YXPPL020;6:00;22:00;806
08YXPPL021;6:00;22:00;806
08YXPPL022;6:00;22:00;806
08YXPPL023;6:00;22:00;806
08YXPPL024;6:00;22:00;806
08YXPPL025;6:00;22:00;806
08YXPPL026;6:00;22:00;806
08YXPPL027;6:00;22:00;806
08YXPPL028;6:00;22:00;806
08YXPPL029;6:00;22:00;806
08YXPPL030;6:00;22:00;806
08YXPPL031;6:00;22:00;806
08YXPPL032;6:00;22:00;806
08YXPPL033;6:00;22:00;806
08YXPPL034;6:00;22:00;806
08YXPPL035;6:00;22:00;806
08YXPPL036;6:00;22:00;806
08YXEPGLASS001;6:00;22:00;806
08YXEPGLASS002;6:00;22:00;806
08YXEPGLASS003;6:00;22:00;806
08YXWPGLASS001;6:00;22:00;806
08YXWPGLASS002;6:00;22:00;806
08YXWPGLASS003;6:00;22:00;806
08YXSHPL001;6:00;22:00;806
08YXSHPL002;6:00;22:00;806
08YXSHPL003;6:00;22:00;806
08YXSHPL004;6:00;22:00;806
08YXSHPL005;6:00;22:00;806
08YXSHPL006;6:00;22:00;806
08YXSHPL007;6:00;22:00;806
08YXCPL001;6:00;22:00;806
08YXCPL002;6:00;22:00;806
08YXDPL001;6:00;22:00;806
08YXDPL002;6:00;22:00;806
08YXDPL003;6:00;22:00;806
08YXDPL004;6:00;22:00;806
08YXDPL005;6:00;22:00;806
08YXDPL006;6:00;22:00;806
08YXDPL007;6:00;22:00;806
08YXAPL001;6:00;22:00;806
08YXAPL002;6:00;22:00;806
08YXBECA001;6:00;22:00;806
08YXBECA002;6:00;22:00;806
08YXBECA003;6:00;22:00;806
08YXBECA004;6:00;22:00;806
08YXBECA005;6:00;22:00;806
08YXBECA006;6:00;22:00;806
08YXBECA007;6:00;22:00;806
08YXBECA008;6:00;22:00;806
08YXBECA009;6:00;22:00;806
08YXBECA010;6:00;22:00;806
08YXBECA011;6:00;22:00;806
08YXBECA012;6:00;22:00;806
08YXCECA001;6:00;22:00;806
08YXCECA002;6:00;22:00;806
08YXCECA003;6:00;22:00;806
08YXCECA004;6:00;22:00;806
08YXCECA005;6:00;22:00;806
08YXCECA006;6:00;22:00;806
08YXCECA007;6:00;22:00;806
08YXCECA008;6:00;22:00;806
08YXCECA009;6:00;22:00;806
08YXCECA010;6:00;22:00;806
08YXCECA011;6:00;22:00;806
08YXCECA012;6:00;22:00;806
08YXDECA001;6:00;22:00;806
08YXDECA002;6:00;22:00;806
08YXDECA003;6:00;22:00;806
08YXDECA004;6:00;22:00;806
08YXDECA005;6:00;22:00;806
08YXDECA006;6:00;22:00;806
08YXDECA007;6:00;22:00;806
08YXDECA008;6:00;22:00;806
08YXDECA009;6:00;22:00;806
08YXDECA010;6:00;22:00;806
08YXDECA011;6:00;22:00;806
08YXDECA012;6:00;22:00;806
08YXAECA001;6:00;22:00;806
08YXAECA002;6:00;22:00;806
08YXAECA003;6:00;22:00;806
08YXAECA004;6:00;22:00;806
08YXAECA005;6:00;22:00;806
08YXAECA006;6:00;22:00;806
08YXAECA007;6:00;22:00;806
08YXAECA008;6:00;22:00;806
08YXAECA009;6:00;22:00;806
08YXAECA010;6:00;22:00;806
08YXAECA011;6:00;22:00;806
08YXAECA012;6:00;22:00;806
08XXKPPL001;6:00;22:00;807
08XXKPPL002;6:00;22:00;807
08XXKPPL003;6:00;22:00;807
08XXKPPL004;6:00;22:00;807
08XXKPPL005;6:00;22:00;807
08XXKPPL006;6:00;22:00;807
08XXKPPL007;6:00;22:00;807
08XXKPPL008;6:00;22:00;807
08XXKPPL009;6:00;22:00;807
08XXKPPL010;6:00;22:00;807
08XXKPPL011;6:00;22:00;807
08XXKPPL012;6:00;22:00;807
08XXKPPL013;6:00;22:00;807
08XXKPPL014;6:00;22:00;807
08XXKPPL015;6:00;22:00;807
08XXKPPL016;6:00;22:00;807
08XXKPPL017;6:00;22:00;807
08XXKPPL018;6:00;22:00;807
08XXKPPL019;6:00;22:00;807
08XXKPPL020;6:00;22:00;807
08XXKPPL021;6:00;22:00;807
08XXKPPL022;6:00;22:00;807
