station_id;year;month;departure;arrival
719;2022;3;1010324;1010324
719;2022;4;972256.5;972256.5
719;2022;5;933303;933303
719;2022;6;937841;937841
719;2021;7;1024798.5;1024798.5
719;2021;8;1059668;1059668
719;2021;9;961496;961496
719;2021;10;941555;941555
719;2021;11;990514.5;990514.5
719;2021;12;987745.5;987745.5
720;2022;1;384720;384720
720;2022;2;301380.5;301380.5
720;2022;3;343717;343717
720;2022;4;326028.5;326028.5
720;2022;5;319091;319091
720;2022;6;318350;318350
720;2021;7;341166.5;341166.5
720;2021;8;406718.5;406718.5
720;2021;9;381953;381953
720;2021;10;375143;375143
720;2021;11;384532;384532
720;2021;12;397490.5;397490.5
721;2022;1;495830.5;495830.5
721;2022;2;390905;390905
721;2022;3;454734.5;454734.5
721;2022;4;433201.5;433201.5
721;2022;5;426161;426161
721;2022;6;420129;420129
721;2021;7;439808;439808
721;2021;8;507520.5;507520.5
721;2021;9;482458.5;482458.5
721;2021;10;476455.5;476455.5
721;2021;11;513631;513631
721;2021;12;534724.5;534724.5
723;2022;1;221021;221021
723;2022;2;176044.5;176044.5
723;2022;3;200919.5;200919.5
723;2022;4;203007;203007
723;2022;5;192250;192250
723;2022;6;193109;193109
723;2021;7;210495;210495
723;2021;8;230919;230919
723;2021;9;205618;205618
723;2021;10;218652;218652
723;2021;11;216177.5;216177.5
723;2021;12;219938.5;219938.5
724;2022;1;308337.5;308337.5
724;2022;2;407972;407972
724;2022;3;386577.5;386577.5
724;2022;4;502133;502133
724;2022;5;476369;476369
724;2022;6;440394.5;440394.5
724;2021;7;539004;539004
724;2021;8;399523.5;399523.5
724;2021;9;305970;305970
724;2021;10;422740;422740
724;2021;11;299299.5;299299.5
724;2021;12;296510;296510
725;2022;1;254852.5;254852.5
725;2022;2;231793;231793
725;2022;3;265082.5;265082.5
725;2022;4;261072.5;261072.5
725;2022;5;252749;252749
725;2022;6;253680;253680
725;2021;7;263907.5;263907.5
725;2021;8;289495;289495
725;2021;9;266417;266417
725;2021;10;276232;276232
725;2021;11;280307;280307
725;2021;12;292356.5;292356.5
726;2022;1;449025;449025
726;2022;2;333923;333923
726;2022;3;384743.5;384743.5
726;2022;4;395095.5;395095.5
726;2022;5;371957.5;371957.5
726;2022;6;360543;360543
726;2021;7;385885;385885
726;2021;8;497259;497259
726;2021;9;468043;468043
726;2021;10;457337;457337
726;2021;11;471422;471422
726;2021;12;485788.5;485788.5
727;2022;1;728816;728816
727;2022;2;573008.5;573008.5
727;2022;3;651304.5;651304.5
727;2022;4;625021.5;625021.5
727;2022;5;607108.5;607108.5
727;2022;6;589993.5;589993.5
727;2021;7;646922;646922
727;2021;8;738114.5;738114.5
727;2021;9;685083;685083
727;2021;10;684597.5;684597.5
727;2021;11;721434;721434
727;2021;12;766623;766623
728;2022;1;596915.5;596915.5
728;2022;2;507173.5;507173.5
728;2022;3;587132.5;587132.5
728;2022;4;570203;570203
728;2022;5;554164.5;554164.5
728;2022;6;548789.5;548789.5
728;2021;7;571932.5;571932.5
728;2021;8;611574;611574
728;2021;9;569336;569336
728;2021;10;559782.5;559782.5
728;2021;11;598091;598091
728;2021;12;624216.5;624216.5
729;2022;1;453663;453663
729;2022;2;329607;329607
729;2022;3;377027.5;377027.5
729;2022;4;356778;356778
729;2022;5;345834;345834
729;2022;6;348150.5;348150.5
729;2021;7;365243.5;365243.5
729;2021;8;485239;485239
729;2021;9;445389;445389
729;2021;10;440092.5;440092.5
729;2021;11;460739;460739
729;2021;12;477481.5;477481.5
730;2022;1;2998632;2998632
730;2022;2;2066495;2066495
730;2022;3;2186745;2186745
730;2022;4;2507893;2507893
730;2022;5;2437354.5;2437354.5
730;2022;6;2450820;2450820
730;2021;7;3001392.5;3001392.5
730;2021;8;3860450;3860450
730;2021;9;3003334;3003334
730;2021;10;3133133;3133133
730;2021;11;2643555;2643555
730;2021;12;2628198.5;2628198.5
801;2022;1;0;0
801;2022;2;0;0
801;2022;3;0;0
801;2022;4;0;0
801;2022;5;0;0
801;2022;6;0;0
801;2021;7;0;0
801;2021;8;0;0
801;2021;9;0;0
801;2021;10;0;0
801;2021;11;0;0
801;2021;12;0;0
802;2022;1;208462.5;208462.5
802;2022;2;147023;147023
802;2022;3;182654.5;182654.5
802;2022;4;177049;177049
802;2022;5;171952;171952
802;2022;6;168117;168117
802;2021;7;169067.5;169067.5
802;2021;8;211679;211679
802;2021;9;202660;202660
802;2021;10;195832;195832
802;2021;11;202090.5;202090.5
802;2021;12;205985;205985
803;2022;1;391682;391682
803;2022;2;315481.5;315481.5
803;2022;3;357881.5;357881.5
803;2022;4;332877;332877
803;2022;5;331316.5;331316.5
803;2022;6;323112.5;323112.5
803;2021;7;339980.5;339980.5
803;2021;8;420961;420961
803;2021;9;395724;395724
803;2021;10;386611.5;386611.5
803;2021;11;414645;414645
803;2021;12;422842.5;422842.5
804;2022;1;754389;754389
804;2022;2;580042;580042
804;2022;3;661698.5;661698.5
804;2022;4;617268.5;617268.5
804;2022;5;618993.5;618993.5
804;2022;6;612129;612129
804;2021;7;649279;649279
804;2021;8;779108;779108
804;2021;9;719592;719592
804;2021;10;708792.5;708792.5
804;2021;11;759945;759945
804;2021;12;794888;794888
805;2022;1;1094847.5;1094847.5
805;2022;2;661770;661770
805;2022;3;762612;762612
805;2022;4;721963;721963
805;2022;5;704506;704506
805;2022;6;687864;687864
805;2021;7;725031.5;725031.5
805;2021;8;1246568;1246568
805;2021;9;1090724;1090724
805;2021;10;1083305.5;1083305.5
805;2021;11;1089834;1089834
805;2021;12;1098492.5;1098492.5
806;2022;1;571466.5;571466.5
806;2022;2;467423;467423
806;2022;3;542146.5;542146.5
806;2022;4;517813;517813
806;2022;5;513451.5;513451.5
806;2022;6;497337;497337
806;2021;7;515155.5;515155.5
806;2021;8;594861.5;594861.5
806;2021;9;567444;567444
806;2021;10;559550.5;559550.5
806;2021;11;588172;588172
806;2021;12;606395.5;606395.5
807;2022;1;362143;362143
807;2022;2;290735.5;290735.5
807;2022;3;330409;330409
807;2022;4;302955;302955
807;2022;5;292619.5;292619.5
807;2022;6;287892;287892
807;2021;7;297755.5;297755.5
807;2021;8;405609.5;405609.5
807;2021;9;387344;387344
807;2021;10;373619.5;373619.5
807;2021;11;411612;411612
807;2021;12;427520.5;427520.5
808;2022;1;554044;554044
808;2022;2;361211;361211
808;2022;3;411046.5;411046.5
808;2022;4;392892.5;392892.5
808;2022;5;383151;383151
808;2022;6;369780.5;369780.5
808;2021;7;364643;364643
808;2021;8;546035.5;546035.5
808;2021;9;526168.5;526168.5
808;2021;10;519593;519593
808;2021;11;547651.5;547651.5
808;2021;12;556804;556804
809;2022;1;235020.5;235020.5
809;2022;2;176169.5;176169.5
809;2022;3;223709.5;223709.5
809;2022;4;203194;203194
809;2022;5;196685;196685
809;2022;6;193557.5;193557.5
809;2021;7;237829.5;237829.5
809;2021;8;242829.5;242829.5
809;2021;9;240770;240770
809;2021;10;257311.5;257311.5
809;2021;11;235804.5;235804.5
809;2021;12;232786.5;232786.5
810;2022;1;115448;115448
810;2022;2;169843.5;169843.5
810;2022;3;245589.5;245589.5
810;2022;4;289442;289442
810;2022;5;252855.5;252855.5
810;2022;6;204825.5;204825.5
810;2021;7;197285.5;197285.5
810;2021;8;281569;281569
810;2021;9;196503.5;196503.5
810;2021;10;274553;274553
810;2021;11;218896.5;218896.5
810;2021;12;111379.5;111379.5
811;2022;1;610316.5;610316.5
811;2022;2;497649;497649
811;2022;3;556923.5;556923.5
811;2022;4;662885.5;662885.5
811;2022;5;713919.5;713919.5
811;2022;6;765020;765020
811;2021;7;854230.5;854230.5
811;2021;8;1073833.5;1073833.5
811;2021;9;651274;651274
811;2021;10;993003.5;993003.5
811;2021;11;707304;707304
811;2021;12;655741.5;655741.5
812;2022;1;231224.5;231224.5
812;2022;2;230633.5;230633.5
812;2022;3;247237.5;247237.5
812;2022;4;398307.5;398307.5
812;2022;5;337039;337039
812;2022;6;348980.5;348980.5
812;2021;7;608445.5;608445.5
812;2021;8;610781.5;610781.5
812;2021;9;268824;268824
812;2021;10;340038.5;340038.5
812;2021;11;298345.5;298345.5
812;2021;12;226445;226445
813;2022;1;313258;313258
813;2022;2;241493;241493
813;2022;3;283253.5;283253.5
813;2022;4;321318.5;321318.5
813;2022;5;301231.5;301231.5
813;2022;6;292649;292649
813;2021;7;341461.5;341461.5
813;2021;8;385650.5;385650.5
813;2021;9;314174;314174
813;2021;10;359540;359540
813;2021;11;322821.5;322821.5
813;2021;12;318918;318918
814;2022;1;414580.5;414580.5
814;2022;2;381028;381028
814;2022;3;435136;435136
814;2022;4;410672.5;410672.5
814;2022;5;402424.5;402424.5
814;2022;6;402895;402895
814;2021;7;434268;434268
814;2021;8;446121;446121
814;2021;9;408943.5;408943.5
814;2021;10;401337;401337
814;2021;11;426387.5;426387.5
814;2021;12;431950.5;431950.5
815;2022;1;177213;177213
815;2022;2;183546.5;183546.5
815;2022;3;215263.5;215263.5
815;2022;4;205392.5;205392.5
815;2022;5;203169;203169
815;2022;6;201556;201556
815;2021;7;211370.5;211370.5
815;2021;8;184981;184981
815;2021;9;175589.5;175589.5
815;2021;10;175461;175461
815;2021;11;186492.5;186492.5
815;2021;12;187598;187598
817;2022;1;289887.5;289887.5
817;2022;2;518111;518111
817;2022;3;509494.5;509494.5
817;2022;4;681163;681163
817;2022;5;442464;442464
817;2022;6;517866.5;517866.5
817;2021;7;710366;710366
817;2021;8;483680.5;483680.5
817;2021;9;287106.5;287106.5
817;2021;10;372250;372250
817;2021;11;248514.5;248514.5
817;2021;12;237959.5;237959.5
819;2022;1;157545;157545
819;2022;2;284890;284890
819;2022;3;291858.5;291858.5
819;2022;4;328533.5;328533.5
819;2022;5;299557;299557
819;2022;6;339686.5;339686.5
819;2021;7;398858.5;398858.5
819;2021;8;342318;342318
819;2021;9;227275;227275
819;2021;10;328078.5;328078.5
819;2021;11;244783;244783
819;2021;12;14885;14885
820;2022;1;563492;563492
820;2022;2;563492;563492
820;2022;3;537698.5;537698.5
820;2022;4;623100.5;623100.5
820;2022;5;580432.5;580432.5
820;2022;6;630734;630734
820;2021;7;812703;812703
820;2021;8;812703;812703
820;2021;9;812703;812703
820;2021;10;812703;812703
820;2021;11;812703;812703
820;2021;12;812703;812703
824;2022;1;380281.5;380281.5
824;2022;2;380281.5;380281.5
824;2022;3;400007;400007
824;2022;4;456117.5;456117.5
824;2022;5;397881;397881
824;2022;6;405393;405393
824;2021;7;557605;557605
824;2021;8;557605;557605
824;2021;9;557605;557605
824;2021;10;557605;557605
824;2021;11;557605;557605
824;2021;12;557605;557605
825;2022;1;316149;316149
825;2022;2;316149;316149
825;2022;3;369996;369996
825;2022;4;382617.5;382617.5
825;2022;5;369284.5;369284.5
825;2022;6;355794.5;355794.5
825;2021;7;387021;387021
825;2021;8;387021;387021
825;2021;9;387021;387021
825;2021;10;387021;387021
825;2021;11;387021;387021
825;2021;12;387021;387021
826;2022;1;264057;264057
826;2022;2;264057;264057
826;2022;3;311279;311279
826;2022;4;339344.5;339344.5
826;2022;5;324470;324470
826;2022;6;304206.5;304206.5
826;2021;7;347832;347832
826;2021;8;347832;347832
826;2021;9;347832;347832
826;2021;10;347832;347832
826;2021;11;347832;347832
826;2021;12;347832;347832
827;2022;1;178732;178732
827;2022;2;178732;178732
827;2022;3;210090.5;210090.5
827;2022;4;210478.5;210478.5
827;2022;5;207163;207163
827;2022;6;210961.5;210961.5
827;2021;7;234768.5;234768.5
827;2021;8;234768.5;234768.5
827;2021;9;234768.5;234768.5
827;2021;10;234768.5;234768.5
827;2021;11;234768.5;234768.5
827;2021;12;234768.5;234768.5
828;2022;1;118344.5;118344.5
828;2022;2;118344.5;118344.5
828;2022;3;134123;134123
828;2022;4;130136.5;130136.5
828;2022;5;127860;127860
828;2022;6;124197.5;124197.5
828;2021;7;140339;140339
828;2021;8;140339;140339
828;2021;9;140339;140339
828;2021;10;140339;140339
828;2021;11;140339;140339
828;2021;12;140339;140339
829;2022;1;211837;211837
829;2022;2;211837;211837
829;2022;3;243623;243623
829;2022;4;232970.5;232970.5
829;2022;5;233099.5;233099.5
829;2022;6;231700;231700
829;2021;7;249016.5;249016.5
829;2021;8;249016.5;249016.5
829;2021;9;249016.5;249016.5
829;2021;10;249016.5;249016.5
829;2021;11;249016.5;249016.5
829;2021;12;249016.5;249016.5
830;2022;1;100207;100207
830;2022;2;100207;100207
830;2022;3;116843.5;116843.5
830;2022;4;111139;111139
830;2022;5;111412.5;111412.5
830;2022;6;109230.5;109230.5
830;2021;7;118491.5;118491.5
830;2021;8;118491.5;118491.5
830;2021;9;118491.5;118491.5
830;2021;10;118491.5;118491.5
830;2021;11;118491.5;118491.5
830;2021;12;118491.5;118491.5
831;2022;1;134270;134270
831;2022;2;134270;134270
831;2022;3;159978.5;159978.5
831;2022;4;153397.5;153397.5
831;2022;5;152514;152514
831;2022;6;149615;149615
831;2021;7;160937.5;160937.5
831;2021;8;160937.5;160937.5
831;2021;9;160937.5;160937.5
831;2021;10;160937.5;160937.5
831;2021;11;160937.5;160937.5
831;2021;12;160937.5;160937.5
832;2022;1;124675;124675
832;2022;2;124675;124675
832;2022;3;144399;144399
832;2022;4;141246.5;141246.5
832;2022;5;140002;140002
832;2022;6;136237;136237
832;2021;7;150437.5;150437.5
832;2021;8;150437.5;150437.5
832;2021;9;150437.5;150437.5
832;2021;10;150437.5;150437.5
832;2021;11;150437.5;150437.5
832;2021;12;150437.5;150437.5
833;2022;1;113693;113693
833;2022;2;113693;113693
833;2022;3;137445.5;137445.5
833;2022;4;135528.5;135528.5
833;2022;5;134534.5;134534.5
833;2022;6;130356;130356
833;2021;7;140314.5;140314.5
833;2021;8;140314.5;140314.5
833;2021;9;140314.5;140314.5
833;2021;10;140314.5;140314.5
833;2021;11;140314.5;140314.5
833;2021;12;140314.5;140314.5
834;2022;1;335790.5;335790.5
834;2022;2;335790.5;335790.5
834;2022;3;408129.5;408129.5
834;2022;4;422003;422003
834;2022;5;437057;437057
834;2022;6;432874;432874
834;2021;7;479881;479881
834;2021;8;479881;479881
834;2021;9;479881;479881
834;2021;10;479881;479881
834;2021;11;479881;479881
834;2021;12;479881;479881
902;2022;1;410488;410488
902;2022;2;279312.5;279312.5
902;2022;3;375287;375287
902;2022;4;346668;346668
902;2022;5;330933;330933
902;2022;6;320150.5;320150.5
902;2021;7;294057.5;294057.5
902;2021;8;396401.5;396401.5
902;2021;9;429723.5;429723.5
902;2021;10;418970;418970
902;2021;11;460894.5;460894.5
902;2021;12;469027.5;469027.5
905;2022;1;773137;773137
905;2022;2;509989;509989
905;2022;3;592973;592973
905;2022;4;579744.5;579744.5
905;2022;5;563233;563233
905;2022;6;557426;557426
905;2021;7;598001.5;598001.5
905;2021;8;891036;891036
905;2021;9;790167;790167
905;2021;10;801486;801486
905;2021;11;782945;782945
905;2021;12;791354;791354
906;2022;1;642792;642792
906;2022;2;504750;504750
906;2022;3;584908;584908
906;2022;4;610297;610297
906;2022;5;604442;604442
906;2022;6;598980.5;598980.5
906;2021;7;640023;640023
906;2021;8;743574;743574
906;2021;9;684958.5;684958.5
906;2021;10;671526;671526
906;2021;11;624969.5;624969.5
906;2021;12;625120;625120
907;2022;1;469075;469075
907;2022;2;424885;424885
907;2022;3;487717.5;487717.5
907;2022;4;469057;469057
907;2022;5;462826.5;462826.5
907;2022;6;458327.5;458327.5
907;2021;7;491272.5;491272.5
907;2021;8;506259;506259
907;2021;9;461192.5;461192.5
907;2021;10;456020.5;456020.5
907;2021;11;476266.5;476266.5
907;2021;12;490413;490413
908;2022;1;228584;228584
908;2022;2;184996.5;184996.5
908;2022;3;212931.5;212931.5
908;2022;4;208723.5;208723.5
908;2022;5;204643.5;204643.5
908;2022;6;201354.5;201354.5
908;2021;7;219963;219963
908;2021;8;254693;254693
908;2021;9;229164.5;229164.5
908;2021;10;230761;230761
908;2021;11;239332.5;239332.5
908;2021;12;246617;246617
909;2022;1;348433;348433
909;2022;2;267459;267459
909;2022;3;308708;308708
909;2022;4;296221;296221
909;2022;5;292024;292024
909;2022;6;286415;286415
909;2021;7;310427;310427
909;2021;8;367999;367999
909;2021;9;342666;342666
909;2021;10;343029;343029
909;2021;11;355674.5;355674.5
909;2021;12;366952.5;366952.5
910;2022;1;337216;337216
910;2022;2;228488;228488
910;2022;3;257785.5;257785.5
910;2022;4;238387;238387
910;2022;5;235079;235079
910;2022;6;231623.5;231623.5
910;2021;7;247104.5;247104.5
910;2021;8;366230.5;366230.5
910;2021;9;338939.5;338939.5
910;2021;10;331365;331365
910;2021;11;356224;356224
910;2021;12;365751.5;365751.5
911;2022;1;892435.5;892435.5
911;2022;2;769248;769248
911;2022;3;869838.5;869838.5
911;2022;4;800431;800431
911;2022;5;807062;807062
911;2022;6;816627.5;816627.5
911;2021;7;868357.5;868357.5
911;2021;8;994684.5;994684.5
911;2021;9;915888.5;915888.5
911;2021;10;886688.5;886688.5
911;2021;11;967864.5;967864.5
911;2021;12;1006670;1006670
912;2022;1;262266;262266
912;2022;2;228314;228314
912;2022;3;272026;272026
912;2022;4;260383;260383
912;2022;5;265786;265786
912;2022;6;264771.5;264771.5
912;2021;7;286182.5;286182.5
912;2021;8;303618.5;303618.5
912;2021;9;286012.5;286012.5
912;2021;10;282134;282134
912;2021;11;291632.5;291632.5
912;2021;12;296796.5;296796.5
1001;2022;1;412609.5;412609.5
1001;2022;2;338672.5;338672.5
1001;2022;3;473569;473569
1001;2022;4;572841;572841
1001;2022;5;470665;470665
1001;2022;6;396362;396362
1001;2021;7;423314.5;423314.5
1001;2021;8;511890;511890
1001;2021;9;505141.5;505141.5
1001;2021;10;760567.5;760567.5
1001;2021;11;696606;696606
1001;2021;12;454628;454628
1002;2022;1;988851;988851
1002;2022;2;646782.5;646782.5
1002;2022;3;747331.5;747331.5
1002;2022;4;695282.5;695282.5
1002;2022;5;692621.5;692621.5
1002;2022;6;688682;688682
1002;2021;7;702508.5;702508.5
1002;2021;8;1005166;1005166
1002;2021;9;965968;965968
1002;2021;10;933564;933564
1002;2021;11;1032130;1032130
1002;2021;12;1051053.5;1051053.5
1003;2022;1;1464544.5;1464544.5
1003;2022;2;836053.5;836053.5
1003;2022;3;999547.5;999547.5
1003;2022;4;945491.5;945491.5
1003;2022;5;918851;918851
1003;2022;6;926473.5;926473.5
1003;2021;7;963165.5;963165.5
1003;2021;8;1476748;1476748
1003;2021;9;1407448.5;1407448.5
1003;2021;10;1364074.5;1364074.5
1003;2021;11;1441886.5;1441886.5
1003;2021;12;1489163;1489163
1004;2022;1;455959;455959
1004;2022;2;325014.5;325014.5
1004;2022;3;369165;369165
1004;2022;4;341913;341913
1004;2022;5;338779.5;338779.5
1004;2022;6;331420;331420
1004;2021;7;339118.5;339118.5
1004;2021;8;445068.5;445068.5
1004;2021;9;432802.5;432802.5
1004;2021;10;410464.5;410464.5
1004;2021;11;448282;448282
1004;2021;12;463230.5;463230.5
1005;2022;1;881993;881993
1005;2022;2;580268;580268
1005;2022;3;661227.5;661227.5
1005;2022;4;617412;617412
1005;2022;5;605262.5;605262.5
1005;2022;6;602529;602529
1005;2021;7;601548.5;601548.5
1005;2021;8;870197.5;870197.5
1005;2021;9;850269;850269
1005;2021;10;826898.5;826898.5
1005;2021;11;873396;873396
1005;2021;12;895869;895869
1006;2022;1;930468;930468
1006;2022;2;596304;596304
1006;2022;3;831250.5;831250.5
1006;2022;4;789165.5;789165.5
1006;2022;5;781954;781954
1006;2022;6;784610.5;784610.5
1006;2021;7;779609;779609
1006;2021;8;966182;966182
1006;2021;9;968498;968498
1006;2021;10;933638.5;933638.5
1006;2021;11;1010705;1010705
1006;2021;12;1024259.5;1024259.5
1007;2022;1;848374;848374
1007;2022;2;683460;683460
1007;2022;3;800597;800597
1007;2022;4;765743;765743
1007;2022;5;756422;756422
1007;2022;6;758403;758403
1007;2021;7;767173;767173
1007;2021;8;776173;776173
1007;2021;9;753780.5;753780.5
1007;2021;10;750743.5;750743.5
1007;2021;11;813538;813538
1007;2021;12;827682.5;827682.5
1008;2022;1;670395.5;670395.5
1008;2022;2;440377.5;440377.5
1008;2022;3;509219;509219
1008;2022;4;481496;481496
1008;2022;5;468324.5;468324.5
1008;2022;6;457780.5;457780.5
1008;2021;7;465640;465640
1008;2021;8;664763.5;664763.5
1008;2021;9;623900;623900
1008;2021;10;607763;607763
1008;2021;11;649240.5;649240.5
1008;2021;12;662850;662850
1010;2022;1;671908.5;671908.5
1010;2022;2;602401;602401
1010;2022;3;685272.5;685272.5
1010;2022;4;639225.5;639225.5
1010;2022;5;617359.5;617359.5
1010;2022;6;616486;616486
1010;2021;7;661112.5;661112.5
1010;2021;8;710322.5;710322.5
1010;2021;9;646425.5;646425.5
1010;2021;10;631669;631669
1010;2021;11;684591;684591
1010;2021;12;715662.5;715662.5
1012;2022;1;770257;770257
1012;2022;2;553339.5;553339.5
1012;2022;3;685496;685496
1012;2022;4;656653;656653
1012;2022;5;647413;647413
1012;2022;6;633350;633350
1012;2021;7;633787.5;633787.5
1012;2021;8;787892.5;787892.5
1012;2021;9;765427;765427
1012;2021;10;756329.5;756329.5
1012;2021;11;796672;796672
1012;2021;12;808228;808228
1013;2022;1;692996;692996
1013;2022;2;625963.5;625963.5
1013;2022;3;654348.5;654348.5
1013;2022;4;544614;544614
1013;2022;5;546641.5;546641.5
1013;2022;6;528953.5;528953.5
1013;2021;7;526547;526547
1013;2021;8;689377.5;689377.5
1013;2021;9;653066;653066
1013;2021;10;628738.5;628738.5
1013;2021;11;680726;680726
1013;2021;12;694311;694311
1014;2022;1;781228.5;781228.5
1014;2022;2;781228.5;781228.5
1014;2022;3;781228.5;781228.5
1014;2022;4;781228.5;781228.5
1014;2022;5;783147;783147
1014;2022;6;782591.5;782591.5
1014;2021;7;827363.5;827363.5
1014;2021;8;827363.5;827363.5
1014;2021;9;827363.5;827363.5
1014;2021;10;827363.5;827363.5
1014;2021;11;827363.5;827363.5
1014;2021;12;827363.5;827363.5
1015;2022;1;1088960.5;1088960.5
1015;2022;2;1012277;1012277
1015;2022;3;1036663.5;1036663.5
1015;2022;4;857182;857182
1015;2022;5;854394.5;854394.5
1015;2022;6;865691.5;865691.5
1015;2021;7;897639;897639
1015;2021;8;1048256.5;1048256.5
1015;2021;9;962308;962308
1015;2021;10;931274;931274
1015;2021;11;1015924;1015924
1015;2021;12;1052369.5;1052369.5
1016;2022;1;220504.5;220504.5
1016;2022;2;147560.5;147560.5
1016;2022;3;151055.5;151055.5
1016;2022;4;171159;171159
1016;2022;5;150012.5;150012.5
1016;2022;6;136422;136422
1016;2021;7;150182.5;150182.5
1016;2021;8;208545.5;208545.5
1016;2021;9;170608.5;170608.5
1016;2021;10;188041.5;188041.5
1016;2021;11;197297;197297
1016;2021;12;184461;184461
1017;2022;1;1198991.5;1198991.5
1017;2022;2;902788.5;902788.5
1017;2022;3;973504;973504
1017;2022;4;979132.5;979132.5
1017;2022;5;936956.5;936956.5
1017;2022;6;941941;941941
1017;2021;7;993112;993112
1017;2021;8;1294128;1294128
1017;2021;9;1156238;1156238
1017;2021;10;1142611;1142611
1017;2021;11;1183977;1183977
1017;2021;12;1219767.5;1219767.5
1019;2022;1;886405;886405
1019;2022;2;814525;814525
1019;2022;3;916940.5;916940.5
1019;2022;4;837418;837418
1019;2022;5;839130;839130
1019;2022;6;829292.5;829292.5
1019;2021;7;871276;871276
1019;2021;8;882703.5;882703.5
1019;2021;9;813840.5;813840.5
1019;2021;10;783843.5;783843.5
1019;2021;11;860114;860114
1019;2021;12;892257;892257
1022;2022;1;877010;877010
1022;2022;2;564188.5;564188.5
1022;2022;3;634356;634356
1022;2022;4;602696.5;602696.5
1022;2022;5;599820.5;599820.5
1022;2022;6;591812.5;591812.5
1022;2021;7;628845.5;628845.5
1022;2021;8;876808;876808
1022;2021;9;802122;802122
1022;2021;10;794391.5;794391.5
1022;2021;11;839011.5;839011.5
1022;2021;12;857467;857467
1023;2022;1;774540.5;774540.5
1023;2022;2;649116.5;649116.5
1023;2022;3;729230.5;729230.5
1023;2022;4;716685.5;716685.5
1023;2022;5;695750;695750
1023;2022;6;683388.5;683388.5
1023;2021;7;750855.5;750855.5
1023;2021;8;859720.5;859720.5
1023;2021;9;771503;771503
1023;2021;10;764053.5;764053.5
1023;2021;11;773097.5;773097.5
1023;2021;12;781539.5;781539.5
1024;2022;1;1407770.5;1407770.5
1024;2022;2;1119998.5;1119998.5
1024;2022;3;1330500;1330500
1024;2022;4;1293966;1293966
1024;2022;5;1271851;1271851
1024;2022;6;1254953;1254953
1024;2021;7;1402666;1402666
1024;2021;8;1619951;1619951
1024;2021;9;1420499.5;1420499.5
1024;2021;10;1431223;1431223
1024;2021;11;1497164;1497164
1024;2021;12;1527075.5;1527075.5
1025;2022;1;137348;137348
1025;2022;2;106866;106866
1025;2022;3;137239;137239
1025;2022;4;135193.5;135193.5
1025;2022;5;138803;138803
1025;2022;6;139534;139534
1025;2021;7;152125;152125
1025;2021;8;156782;156782
1025;2021;9;140659.5;140659.5
1025;2021;10;138371.5;138371.5
1025;2021;11;142131;142131
1025;2021;12;137474.5;137474.5
1026;2022;1;530272.5;530272.5
1026;2022;2;350181.5;350181.5
1026;2022;3;404679;404679
1026;2022;4;382940.5;382940.5
1026;2022;5;384928;384928
1026;2022;6;379210.5;379210.5
1026;2021;7;401518.5;401518.5
1026;2021;8;559473;559473
1026;2021;9;508377.5;508377.5
1026;2021;10;498472;498472
1026;2021;11;532334.5;532334.5
1026;2021;12;544926;544926
1028;2022;1;471306;471306
1028;2022;2;365239.5;365239.5
1028;2022;3;416052.5;416052.5
1028;2022;4;400678.5;400678.5
1028;2022;5;395191.5;395191.5
1028;2022;6;383014.5;383014.5
1028;2021;7;411906.5;411906.5
1028;2021;8;501622.5;501622.5
1028;2021;9;455860;455860
1028;2021;10;452538;452538
1028;2021;11;467292.5;467292.5
1028;2021;12;478359.5;478359.5
1029;2022;1;524162.5;524162.5
1029;2022;2;233186;233186
1029;2022;3;271660.5;271660.5
1029;2022;4;261043.5;261043.5
1029;2022;5;260335;260335
1029;2022;6;251708;251708
1029;2021;7;261128;261128
1029;2021;8;451908;451908
1029;2021;9;420359.5;420359.5
1029;2021;10;432454.5;432454.5
1029;2021;11;430572;430572
1029;2021;12;440340.5;440340.5
1030;2022;1;696271.5;696271.5
1030;2022;2;497783.5;497783.5
1030;2022;3;570415.5;570415.5
1030;2022;4;551573.5;551573.5
1030;2022;5;546048;546048
1030;2022;6;535557;535557
1030;2021;7;557858.5;557858.5
1030;2021;8;723722;723722
1030;2021;9;676291.5;676291.5
1030;2021;10;663321.5;663321.5
1030;2021;11;704592;704592
1030;2021;12;721484.5;721484.5
1031;2022;1;714288;714288
1031;2022;2;472692.5;472692.5
1031;2022;3;548598;548598
1031;2022;4;526023.5;526023.5
1031;2022;5;517644;517644
1031;2022;6;509111;509111
1031;2021;7;532633;532633
1031;2021;8;728302;728302
1031;2021;9;680491.5;680491.5
1031;2021;10;675568.5;675568.5
1031;2021;11;705558;705558
1031;2021;12;721818.5;721818.5
1032;2022;1;405075.5;405075.5
1032;2022;2;1043410;1043410
1032;2022;3;1061353.5;1061353.5
1032;2022;4;1223703.5;1223703.5
1032;2022;5;1258510;1258510
1032;2022;6;1346837.5;1346837.5
1032;2021;7;1347515.5;1347515.5
1032;2021;8;418175.5;418175.5
1032;2021;9;406032;406032
1032;2021;10;561064.5;561064.5
1032;2021;11;626371;626371
1032;2021;12;652051.5;652051.5
1033;2022;1;171363.5;171363.5
1033;2022;2;192616.5;192616.5
1033;2022;3;225555;225555
1033;2022;4;220219.5;220219.5
1033;2022;5;222699.5;222699.5
1033;2022;6;223435.5;223435.5
1033;2021;7;254808.5;254808.5
